Realm Name	Export Time	PMktPrice Date	Reserved	Item ID	Item Name	AH MarketPrice Coppers	AH Quantity	AH MarketPrice	AH MinimumPrice	14-day Median Market Price	Median Market Price StdDev	14-day Todays PMktPrice	PMktPrice StdDev	Daily Price Change	Avg Daily Posted	Avg Estimated Daily Sold	Estimated Demand
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	115805	Mastery Taladite	599000	6	59.9	59.9	53.75	18.52	25.23	12.26	-0.0679	9.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	115806	Haste Taladene	494696	3	49.4696	49.4696	49.47	6.75	44.85	3.12	-0.0211	4.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	115807	Versatility Taladite	464309	2	46.4309	46.4309	25.87	14	32.83	11.44	-0.0053	21.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	115808	Stamina Taladite	1399999	4	139.9999	139.9999	170	63.82	102.19	50.57	-0.0574	6.64	0.07	0.0105
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	115809	Greater Critical Strike Taladite	2229796	6	222.9796	222.9796	299.99	138.22	396.24	135.18	0.031	11.07	0.29	0.0262
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	115811	Greater Haste Taladite	4940000	1	494	494	494	0.1	493.96	0.1	0	2.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	115812	Greater Mastery Taladite	4191600	3	419.16	419.16	468.1	89.09	361.3	65.84	-0.0174	5.86	0.07	0.0119
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	115813	Greater Haste Taladene	19500000	1	1950	1950	603.38	881.07	2269.54	385.4	0.1141	1.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	115814	Greater Versatility Taladite	4940000	1	494	494	493.99	21.14	486.75	19.46	0.0006	2.79	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	115815	Greater Stamina Taladite	0	0	0	0	494	37.66	480.28	36.29	0	2.57	0.14	0.0545
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	115987	Glowing Iron Band	84999996	1	8499.9996	8499.9996	8287.5	5359.97	5818.65	4336.14	0.023	1.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	115988	Shifting Iron Band	5830000	1	583	583	333	205.96	551.56	59.56	0.2159	1.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	115989	Whispering Iron Band	440000	1	44	44	2173.85	1670.31	33	657.25	-0.1626	1.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	115990	Glowing Iron Choker	8305063	5	830.5063	830.5063	415.25	292.68	293.67	297.93	-0.0358	4.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	115991	Shifting Iron Choker	3645943	2	364.5943	364.5943	364.59	0	364.59	0	0	2	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	115992	Whispering Iron Choker	7371049	2	737.1049	737.1049	685.02	298.7	778.16	230.69	0.057	2.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	115993	Glowing Blackrock Band	430000	2	43	43	500	8213.67	32.25	7211.24	-0.1802	2	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	115994	Shifting Blackrock Band	2197742	10	219.7742	45	274.19	6279.27	33.75	3599.55	-0.2	4.14	0.07	0.0169
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	115995	Whispering Blackrock Band	999999	2	99.9999	99.9999	100	483.11	75	355.47	-0.1624	17.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116064	Syd the Squid	33739999	2	3373.9999	3373.9999	3454	402.65	3097.39	206.44	-0.0198	4.93	0.14	0.0284
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116119	Ango'rosh Sorcerer Stone	0	0	0	0	10	0	10	0	0	1.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116146	Schematic: Snake Firework	180850000	1	18085	18085	20721	2876.46	20667.74	2723.79	-0.0065	1.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116155	Lovebird Hatchling	998000	13	99.8	99.5	237.72	110.29	74.74	46.97	-0.105	19.86	0.86	0.0433
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116164	Journeying Helm	5119055	6	511.9055	511.9055	511.92	106.14	484.95	105.25	0.0011	14.71	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116165	Journeying Robes	13218937	2	1321.8937	1321.8937	1625.03	190.13	1273.88	74.65	-0.0216	5.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116166	Journeying Slacks	5999995	6	599.9995	599.9995	14672.11	9833.56	450	3710.66	-0.1624	4.71	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116167	Traveling Helm	11491667	2	1149.1667	1149.1667	1152.98	203.76	876.4	154.52	-0.0238	7.43	0.14	0.0188
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116168	Traveling Tunic	4655910	3	465.591	465.591	1084.75	177.32	971.5	173.67	-0.0089	6.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116169	Traveling Leggings	8500000	6	850	850	1787.43	288.34	1372.84	210.71	-0.0242	6	0.07	0.0117
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116170	Leather Refurbishing Kit	1467262	7	146.7262	146.7262	171.77	174.85	315.35	155.56	0.0327	8.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116171	Powerful Burnished Cloak	64000000	1	6400	6400	6000	230.94	6400	154.92	0.0216	0.36	0.07	0.1944
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116174	Nimble Burnished Cloak	64000000	2	6400	6400	6000	230.94	6400	154.92	0.0216	0.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116175	Brilliant Burnished Cloak	0	0	0	0	10565.05	805.66	9408.88	474.12	-0.0117	0.64	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116176	Supple Shoulderguards	99989999	2	9998.9999	9998.9999	9969.66	3285.83	6371.46	2881.71	-0.0408	6.79	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116177	Supple Helm	99989998	2	9998.9998	9998.9998	8062.44	3002.98	5470.78	2770.16	-0.0297	9.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116178	Supple Leggings	99989998	2	9998.9998	9998.9998	9966	2217.99	7320.94	1677.18	-0.0213	8.64	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116179	Supple Gloves	99989999	1	9998.9999	9998.9999	9999	2776.82	13074.8	2303.59	0.0222	7.43	0.07	0.0094
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116180	Supple Vest	99989999	1	9998.9999	9998.9999	9966	3234.24	6623.22	2654.1	-0.0268	9.57	0.07	0.0073
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116181	Supple Bracers	99989999	1	9998.9999	9998.9999	9899.01	3984.82	10997.14	4107.34	0.0097	5	0.21	0.042
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116182	Supple Boots	49999998	3	4999.9998	4999.9998	9887.59	10844.67	19686.38	9852.92	0.0534	8.71	0.07	0.008
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116183	Supple Waistguard	99989999	2	9998.9999	9998.9999	9999	0	9999	0	0	6.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116187	Wayfaring Shoulderguards	99989999	2	9998.9999	9998.9999	9999	2669.02	13112.8	2194.75	0.0227	3.43	0.07	0.0204
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116188	Wayfaring Helm	99989999	1	9998.9999	9998.9999	9999	847.08	10691.15	797.79	0.0056	6.86	0.07	0.0102
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116189	Wayfaring Leggings	43202142	3	4320.2143	4320.2143	5418.69	2419.67	3463.99	1197.61	-0.0685	6.29	0.14	0.0223
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116190	Wayfaring Gloves	99989999	1	9998.9999	9998.9999	9975.96	812.79	10054.72	764.13	0.0046	6.71	0.14	0.0209
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116191	Wayfaring Tunic	99989999	2	9998.9999	9998.9999	9999	17001.84	25659.55	14412.74	0.048	6.79	0.07	0.0103
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116192	Wayfaring Bracers	99989998	2	9998.9998	9998.9998	9734.35	4074.41	3180.11	2525.52	-0.082	6.36	0.21	0.033
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116193	Wayfaring Boots	99989999	1	9998.9999	9998.9999	9999	7525.08	18759.26	6206.78	0.0531	6.79	0.07	0.0103
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116194	Wayfaring Belt	99989999	1	9998.9999	9998.9999	9999	4516.08	10783.25	4322.13	-0.0099	5.07	0.07	0.0138
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116259	Burnished Leather Bag	2380935	14	238.0935	220.4606	795.96	311.98	284.44	114.24	-0.0903	16.14	0.29	0.018
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116260	Burnished Mining Bag	4802446	12	480.2446	429.9595	882.9	265.3	475.6	173.83	-0.059	22.07	0.93	0.0421
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116261	Burnished Inscription Bag	7642218	9	764.2218	699.9595	1990	1235.75	2580.19	1244.8	0.0358	12.36	0.07	0.0057
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116266	Draenic Swiftness Potion	388078	20	38.8079	38.8079	33	12.63	38.95	11.26	0.0425	148	5.93	0.0401
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116268	Draenic Invisibility Potion	696949	972	69.6949	69.5997	76.03	9.64	70.17	9.57	-0.0086	1271.79	74	0.0582
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116271	Draenic Water Breathing Elixir	259095	70	25.9095	25.9095	25.91	12.34	32.54	7.56	0.0865	136	4.71	0.0346
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116276	Draenic Living Action Potion	150000	55	15	15	15	2.81	13.5	2.47	-0.0193	57.29	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116405	Congealed Cranberry Chutney	1097500	3	109.75	109.75	109.75	0	109.75	0	0	2.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116406	Twice-Baked Sweet Potato	1097500	2	109.75	109.75	109.75	0	109.75	0	0	1.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116425	Smoldering Greaves	20155109	3	2015.5109	2015.5109	2015.51	5023.89	4574.2	5064.62	0.0894	3.71	0.14	0.0377
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116426	Smoldering Helm	3990409	2	399.0409	399.0409	399.04	530.61	820.21	507.22	0.0976	4.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116427	Smoldering Breastplate	2340000	2	234	234	199	59.67	259.67	39.98	0.0538	2.79	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116428	Truesteel Reshaper	2126288	1	212.6288	212.6288	234.55	51.44	178.23	40.81	-0.0183	2.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116453	Steelforged Greataxe	37999997	10	3799.9997	3799.9996	3989.54	645.48	3894.38	658.28	0.001	11.64	0.21	0.018
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116454	Steelforged Saber	20005383	4	2000.5383	2000.5383	3000.54	8616	1499.23	7527.62	-0.1534	6.5	0.14	0.0215
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116457	Frostbitten Axe	72353112	1	7235.3112	7235.3112	8915.31	567.57	9951.15	136.53	0.0146	1.57	0.07	0.0446
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116458	Frostbitten Broadaxe	75595402	2	7559.5403	7559.5403	6188.23	2343.85	6475.41	2257.01	0.0232	2.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116459	Frostbitten Bow	0	0	0	0	13057.89	0	13057.89	0	0	0.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116460	Frostbitten Crossbow	13806806	1	1380.6807	1380.6807	1102.71	133.5	1271.84	105.23	0.0182	1.79	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116461	Frostbitten Dagger	13490000	1	1349	1349	1456	426.17	1693.69	377.77	0.0574	1.07	0.07	0.0654
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116462	Coldsinger Spellblade	49056261	2	4905.6261	4905.6261	4788.7	95.79	4739.94	96.44	-0.001	2.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116467	Frostbitten Hammer	81040462	1	8104.0462	8104.0462	8104.05	0	8118.05	0	0.0001	0.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116468	Frostbitten Spear	0	0	0	0	1158.71	1247.14	1049.52	1438.76	-0.0127	0.64	0.14	0.2188
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116469	Frostbitten Staff	0	0	0	0	2832.84	1645.98	3777.12	751.28	0.3905	0.79	0.07	0.0886
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116471	Frostbitten Sword	0	0	0	0	3500	0	3500	0	0	0.79	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116472	Frostbitten Greatsword	42759999	2	4275.9999	4275.9999	12285.73	9085.34	1777.22	6943.75	-0.1218	2.43	0.07	0.0288
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116473	Coldsinger Wand	0	0	0	0	226	0	240	0	0.0043	0.07	0.07	1
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116474	Lunarglow Axe	0	0	0	0	265	171.46	41.25	18.42	-0.1228	0.36	0.14	0.3889
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116476	Lunarglow Bow	77499999	3	7749.9999	7749.9999	9000	3830.4	10463.89	3764.75	0.0616	0.93	0.07	0.0753
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116477	Lunarglow Crossbow	0	0	0	0	2000	0	2000	0	0	0.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116478	Lunarglow Dagger	3330000	1	333	333	333	0	347	0	0.0029	0.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116479	Moonwhisper Spellblade	12290313	1	1229.0313	1229.0313	1229.03	131.27	1139.8	85.35	-0.0144	0.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116481	Lunarglow Gun	0	0	0	0	14937.96	667.13	15578.15	390.07	0.0094	0.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116484	Lunarglow Hammer	0	0	0	0	450.88	0	450.88	0	0	0.64	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116487	Lunarglow Staff	32100892	2	3210.0892	3210.0892	2485	2035.91	2399.38	2077.44	-0.0195	2.57	0.07	0.0272
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116489	Lunarglow Greatsword	28054144	2	2805.4144	2805.4144	3040.67	1520.36	1571.96	1412.64	-0.0553	2.79	0.07	0.0251
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116490	Moonwhisper Wand	0	0	0	0	3150	2265.78	975	398.98	-0.1886	0.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116491	Vinewrapped Axe	18044746	2	1804.4746	1804.4746	2120.15	1980.9	697.5	1580.58	-0.1056	1.43	0.07	0.049
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116493	Vinewrapped Bow	150969398	2	15096.9398	15096.9398	7395.05	2955.18	11638.54	2175.78	0.0536	2.57	0.07	0.0272
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116497	Vinewrapped Knuckles	48570000	1	4857	4857	4857	2002.19	5375.61	1303.17	0.0604	1.57	0.29	0.1847
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116498	Vinewrapped Gun	41383283	2	4138.3283	4138.3283	4138.33	0	4138.33	0	0	2.36	0.21	0.089
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116504	Vinewrapped Staff	0	0	0	0	5500	1471.41	7152.86	152.01	0.0474	0.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116505	Vinewrapped Sword	2615592	1	261.5592	261.5592	261.56	0	261.56	0	0	1.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116507	Growthshaper Wand	0	0	0	0	411.73	58.23	454.82	8.88	0.0339	0.21	0.14	0.6667
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116508	Creeperclaw Axe	0	0	0	0	3776.6	616.72	4154.26	238.85	0.1481	0.36	0.07	0.1944
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116509	Creeperclaw Broadaxe	7659508	1	765.9508	765.9508	646.16	103.64	716.63	37.14	0.0256	0.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116510	Creeperclaw Bow	152067548	1	15206.7548	15206.7548	8568.69	4563.16	16974.07	1152.4	0.1091	1.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116512	Creeperclaw Dagger	0	0	0	0	4286.33	699.95	4714.96	271.09	0.1481	0.36	0.07	0.1944
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116514	Creeperclaw Knuckles	69750420	3	6975.042	6975.042	5607.16	1388.31	6399.39	1189.18	0.0381	2.29	0.14	0.0611
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116515	Creeperclaw Gun	0	0	0	0	20441.86	3338.14	22486.04	1292.86	0.1481	0.36	0.07	0.1944
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116516	Creeperclaw Mace	0	0	0	0	3843.61	0	3843.61	0	0	0.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116517	Evermorn Scepter	0	0	0	0	1397.65	159.74	1288.03	103.4	-0.0166	1.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116518	Creeperclaw Hammer	0	0	0	0	820.87	167.99	903.42	30.17	0.0421	0.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116520	Creeperclaw Staff	0	0	0	0	14974.93	2214.48	12857.35	1705.57	-0.0068	0.64	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116521	Creeperclaw Staff	186911477	2	18691.1478	18691.1478	19824.43	4618.31	22467.21	4669.54	0.014	1.21	0.14	0.1157
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116523	Creeperclaw Greatsword	49138230	2	4913.823	4913.823	3768	711.77	4226.65	692.1	0.0086	2.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116524	Evermorn Wand	13203001	2	1320.3002	1320.3002	986	121.74	1164.68	86.16	0.0199	1.93	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116527	Incised Bow	0	0	0	0	10	0	13.33	0	0.0857	0.07	0.07	1
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116528	Incised Crossbow	72086377	1	7208.6377	7208.6377	7393.47	1176.29	6807.82	1059.9	-0.0155	1.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116529	Incised Dagger	0	0	0	0	14659.51	2393.89	16125.46	927.15	0.1481	0.36	0.07	0.1944
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116530	Zangarra Spellblade	0	0	0	0	16605.42	1682.81	16117.58	1810.22	-0.0007	0.5	0.07	0.14
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116531	Incised Knuckles	62500000	1	6250	6250	5000	721.69	6250	484.12	0.1034	0.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116532	Incised Gun	0	0	0	0	1000	950	37.5	0	-0.956	0.21	0.07	0.3333
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116533	Incised Mace	116318839	2	11631.8839	11631.8839	5999.5	2842.34	11347.75	1508.44	0.0694	1.71	0.07	0.0409
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116534	Zangarra Scepter	0	0	0	0	288.56	0	288.56	0	0	0.29	0.07	0.2414
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116536	Incised Spear	0	0	0	0	15797.14	0	15797.14	0	0	0.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116538	Incised Staff	0	0	0	0	331.08	0	345.08	0	0.003	0.07	0.07	1
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116539	Incised Sword	34506375	2	3450.6375	3450.6375	2968	495.4	3746.7	275.11	0.0328	2.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116540	Incised Greatsword	0	0	0	0	44988	0	44988	0	0	0.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116544	Auchenai Bow	106003981	1	10600.3981	10600.3981	10306.52	587.66	10816.53	297.91	0.0103	3.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116549	Auchenai Gun	0	0	0	0	150	0	150	0	0	0.21	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116550	Auchenai Mace	0	0	0	0	289.95	0	289.95	0	0	0.29	0.07	0.2414
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116552	Auchenai Hammer	0	0	0	0	70	0	70	0	0	0.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116553	Auchenai Spear	128000000	1	12800	12800	11999	2738.11	16149.04	1707.75	0.0447	1	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116557	Auchenai Greatsword	0	0	0	0	30066.19	3279.23	36628.45	1257.08	0.0329	0.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116561	Skettis Bow	100000000	1	10000	10000	10000	0	10014	0	0.0001	0.07	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116562	Skettis Crossbow	0	0	0	0	4470.35	2210.22	525	1135.06	-0.1622	0.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116565	Skettis Knuckles	62500000	1	6250	6250	5000	721.69	6250	484.12	0.1034	0.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116566	Skettis Gun	0	0	0	0	363.98	0	363.98	0	0	0.14	0.07	0.5
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116567	Skettis Mace	44600000	1	4460	4460	3807	1191.12	4509.29	876	0.0471	1.71	0.07	0.0409
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116568	Sunsworn Scepter	23758030	1	2375.803	2375.803	2613.38	126.99	2432.82	82.3	-0.0074	0.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116569	Skettis Hammer	14000000	2	1400	1400	2576.38	1033.84	3181.69	860.73	0.0537	2.79	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116570	Skettis Spear	0	0	0	0	1238.25	0	1238.25	0	0	0.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116571	Skettis Staff	0	0	0	0	27378.39	16530.37	47278.03	4695.56	0.1443	1.43	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116572	Skettis Staff	0	0	0	0	41188.91	0	41188.91	0	0	0.14	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116574	Skettis Greatsword	0	0	0	0	9944	776.8	13258.67	347.4	0.0298	0.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116577	Longclaw Broadaxe	23106061	1	2310.6061	2310.6061	2541.67	123.51	2366.06	80.04	-0.0074	0.57	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116578	Longclaw Bow	0	0	0	0	3339.73	14.91	3249.33	10	-0.0023	0.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116579	Longclaw Crossbow	15599998	2	1559.9998	1559.9998	1582.5	10823.34	45	7620.43	-0.1738	1.71	0.07	0.0409
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116580	Longclaw Dagger	0	0	0	0	480.23	0	480.23	0	0	0.64	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116581	Shadowsage Spellblade	0	0	0	0	291.17	0	305.17	0	0.0034	0.07	0.07	1
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116582	Longclaw Knuckles	0	0	0	0	3158.9	30.14	3325.03	11.67	0.0046	0.36	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116583	Longclaw Gun	30006817	2	3000.6817	3000.6817	2284.46	378.07	2640.42	348.75	0.015	1.86	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116585	Shadowsage Scepter	30644987	1	3064.4987	3064.4987	3372.63	3466.7	6547.2	3149.98	0.0534	1.5	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116586	Longclaw Hammer	25849999	4	2584.9999	2584.9999	3270.5	2493.66	1045.72	1647.23	-0.1047	2.36	0.07	0.0297
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116587	Longclaw Spear	0	0	0	0	19773.24	8470.8	32511.78	2389.32	0.0952	0.79	0	0
EU - Aszune / Alliance	03/05/2018 08:27:03	03/05/2018	N/A	116590	Longclaw Sword	43750000	1	4375	4375	3500	505.18	4375	338.89	0.1034	0.36	0	0
